Product ID;Categories;Name *;Price tax excluded;Price tax included;Image URLs (x,y,z...);Description;Feature(Name:Value:Position)
HQ1348;Sport, Buty biegowe;ADIZERO SL;486.99;599;null;"Jeśli chodzi o osiąganie swoich celów, liczy się każda sekunda. Od dnia treningu po dzień wyścigu dobre wyniki wymagają stroju zoptymalizowanego pod kątem szybkości. Przedstawiamy najnowszą linię lekkich butów do biegania, które pomogą Ci pokonywać własne granice bez czynników rozpraszających.

Buty do biegania Adizero SL czerpią to, co najlepsze z naszej bijącej rekordy na świecie kolekcji Adizero. Lekka podeszwa środkowa LIGHTSTRIKE z pianki EVA zapewnia trwałość konstrukcji podeszwy środkowej, dzięki czemu możesz skoncentrować się na kolejnym kroku, a cholewka jest wykonana z miękkiej, zaawansowanej technologicznie siateczki rozmieszczonej w kluczowych obszarach. Wyściełana pięta i język zapewniają optymalny komfort, podobnie jak wyróżniający się na pięcie element Adizero. Wysokiej jakości podeszwa zewnętrzna zapewnia przyczepność.";Kolor:Core Black / Core Black / Carbon:0
IE4360;Sport, Buty biegowe;Buty Supernova 3 Running;405.69;499;null;"Niezależnie od tego, czy biegniesz blisko, daleko, szybko, czy wolno, buty do biegania adidas Supernova 3 pomogą Ci biegać w swojej strefie komfortu. Poczujesz się w nich dobrze od chwili założenia dzięki przewiewnej cholewce z siateczki i wyściółce na języku i pięcie. Precyzyjnie wyważone połączenie amortyzacji Bounce i BOOST zapewnia zarówno komfort, jak i energię, dzięki czemu cieszysz się każdym krokiem na drodze do swoich celów biegowych.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Core Black / Impact Orange / Cloud White:0
IE1781;Sport, Buty biegowe;Buty Ultraboost Light GTX;893.5;1099;null;"Deszczowa pogoda może być idealną pogodą do biegania. Załóż buty Ultraboost Light GTX i przekonaj się o tym. 

Buty są wyposażone w technologię RAIN.RDY, która wykorzystuje zaawansowane materiały hydroizolacyjne i ma konstrukcję, która chroni przed wodą. Oddychająca membrana GORE-TEX zapewnia suchy komfort stopom, gdy pluskasz się w kałużach. Podeszwa środkowa BOOST jest najlżejsza jak do tej pory — lekka pianka BOOST — zwraca więcej energii niż kiedykolwiek, zapewniając Ci siłę podczas mżawki i ulewy. Poczuj radość biegania w deszczu.";Kolor:Black Ink / CHALK WHITE / Preloved Yellow:0
IG3321;Sport, Buty biegowe;ADIZERO BOSTON 12 M;608.94;749;null;Maraton Bostoński to wyścig. Ale wyścig oznacza również cel, plan treningowy i wszystkie te dni, kiedy myślisz o starcie. Buty Adizero Boston 12 powstały z myślą o biegach na średnich i długich dystansach. Zapewniają poczucie przyspieszenia w dniu wyścigu podczas treningu dzięki ENERGYRODS 2.0 z domieszką włókna szklanego, które ograniczają utratę energii pod stopą. Model jest szybki, ale nie kosztem trwałości — podeszwa środkowa łączy ultralekką amortyzację Lightstrike Pro z trwałą pianką EVA Lightstrike.;Kolor:Cloud White / Core Black / Green Spark:0
HP8046;Sport, Buty biegowe;Buty Adistar COLD.RDY;568.29;699;null;"Niezależnie od tego, czy biegasz w mieście ze swoją społecznością, czy samotnie, nie ma nic lepszego niż wyrzut adrenaliny u osób biegających. Jedno jest pewne: komfort i wsparcie są najważniejsze w maksymalizacji codziennego biegu. 

Nie pozwól, by spadająca temperatura powstrzymała Cię przed długim biegiem. Te buty do biegania adidas dbają o ciepły komfort stóp kilometr po kilometrze dzięki izolacji COLD.RDY. Dwa rodzaje pianki tworzą podeszwę środkową o podwójnej gęstości, która amortyzuje i wspiera każdy krok, aby pomóc Ci pójść dalej niż sądzisz, że to możliwe. Wodoodporna cholewka i wyjątkowo mocna podeszwa zewnętrzna z gumy Continental™ dodadzą Ci pewności siebie w każdych warunkach.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. To tylko jedno z naszych rozwiązań, które pomogą eliminować zanieczyszczenie plastikiem.";Kolor:Dash Grey / Silver Metallic / Core Black:0
HP9630;Sport, Buty biegowe;Buty Adistar COLD.RDY;568.29;699;null;"Niezależnie od tego, czy biegasz w mieście ze swoją społecznością, czy samotnie, nie ma nic lepszego niż wyrzut adrenaliny u osób biegających. Jedno jest pewne: komfort i wsparcie są najważniejsze w maksymalizacji codziennego biegu. 

Nie pozwól, by spadająca temperatura powstrzymała Cię przed długim biegiem. Buty Adistar COLD.RDY dbają o ciepły komfort stóp kilometr po kilometrze dzięki izolacji COLD.RDY. Dwa rodzaje pianki tworzą podeszwę środkową o podwójnej gęstości, która amortyzuje i wspiera każdy krok, aby pomóc Ci dotrzeć dalej niż sądzisz, że to możliwe. Wodoodporna cholewka i wyjątkowo mocna podeszwa zewnętrzna z gumy Continental™ dodadzą Ci pewności siebie w każdych warunkach.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. To tylko jedno z naszych rozwiązań, które pomogą eliminować zanieczyszczenie plastikiem.";Kolor:Sand Strata / Silver Metallic / Core Black:0
HP6414;Sport, Buty biegowe;Buty Ultraboost Light COLD.RDY 2.0;812.2;999;null;"Staw czoła zimnym, mokrym warunkom w butach Ultraboost Light COLD.RDY 2.0. Lekka podeszwa środkowa BOOST to nasza najnowsza generacja pianki BOOST, która zapewnia jeszcze większy zwrot energii i dodaje Ci siły na każdym dystansie i w każdym tempie. Guma Continental™ WinterGrip™ zapewnia doskonałą przyczepność. 

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. To tylko jedno z naszych rozwiązań, które pomogą eliminować zanieczyszczenie plastikiem.";Kolor:Core Black / Core Black / Grey Six:0
IE7259;Sport, Buty biegowe;Buty Duramo Speed;365.04;449;null;"Połączenie lekkiej i oddychającej cholewki z siateczki o specjalnej konstrukcji z podeszwą środkową LIGHTSTRIKE na całej długości zapewnia szybkość ruchów, a mocna podeszwa zewnętrzna powstała z myślą o biegaczach, którzy chcą się uczyć i dążą do coraz lepszych wyników.
 
Model wykonany z serii materiałów pochodzących z recyklingu. Ten produkt jest tylko jednym z naszych rozwiązań, które pomagają położyć kres plastikowym odpadom.";Kolor:Lucid Cyan / Core Black / Flash Aqua:0
HQ1234;Sport, Buty biegowe;Terrex Trail Rider GORE-TEX Trail Running Shoes;527.64;649;null;Biegaj z zaangażowaniem niezależnie od warunków na szlaku. Te buty adidas do biegów przełajowych pozwolą Ci pewnie pokonywać kamieniste, pokryte korzeniami szlaki i błotniste, śliskie ścieżki. Mocna cholewka osadzona na lekkiej platformie zapewnia poczucie sprężystości, dzięki czemu model ten sprawdzi się w trudnych warunkach. GORE-TEX i design z klinem przy języku nie przepuszczają wody i błota, zapewniając suchy komfort Twoim stopom na szlaku aż na sam szczyt i z powrotem.;Kolor:Wonder Steel / Core Black / Impact Orange:0
HP7557;Sport, Buty biegowe;Runfalcon 3 Shoes;226.83;279;null;"Załóż te uniwersalne buty do biegania adidas i ruszaj przebiec się po parku lub na spacer do kawiarni. Amortyzowana podeszwa środkowa Cloudfoam zadba o Twój komfort od pierwszego kroku.  Tekstylna cholewka jest wygodna i przewiewna, a gumowa podeszwa zewnętrzna gwarantuje przyczepność i pewność na każdym kroku.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. To tylko jedno z naszych rozwiązań, które pomogą eliminować zanieczyszczenie plastikiem.";Kolor:Cloud White / Core Black / Core Black:0
IE0418;Sport, Buty biegowe;Buty Adizero Boston 12;608.94;749;null;Adizero Boston 12 od adidas sprawdzą się podczas wszystkich tygodni pracy nad prędkością, biegów tempowych i treningów tempowych poprzedzających dzień wyścigu. Te buty do biegania powstały, aby zapewnić Ci lekkość i szybkość kilometr po kilometrze. Lightstrike Pro pod stopą zapewnia superlekką amortyzację, która jest bardzo sprężysta, gwarantując wejście na kolejny poziom prędkości, a ENERGYRODS dają lekką sztywność, ograniczając utratę energii przy wybiciu z palców. Wspierająca cholewka z siateczki bezpiecznie blokuje śródstopie i ma strefy wentylacyjne, które zapewnią Ci przewiewny komfort na długich dystansach.;Kolor:Flash Aqua / Zero Metalic / Orchid Fusion:0
HQ7226;Sport, Buty biegowe;Buty Supernova 3 Vegan Running;446.34;549;null;"Podejmij wyzwanie dzisiejszego biegu. Niezależnie od tego, czy pokonujesz kolejne kilometry na bieżni, czy na trasie, buty do biegania Supernova 3 Vegan pozwolą Ci pozostać w ruchu. 

Pracuj nad swoją życiówką, ciesząc się optymalnym komfortem dzięki precyzyjnie wyważonemu połączeniu sprężystej amortyzacji Bounce i adidas BOOST, która zapewnia zwrot energii. Cholewka z siateczki dba o przewiewny komfort na każdym dystansie i w każdym tempie.

Od nowego stylu po sprawdzoną klasykę. Nasze modele są teraz dostępne w wersjach wykonanych z materiałów wegańskich, dzięki czemu możesz zadbać o to, co jest dla Ciebie ważne.";Kolor:Collegiate Green / Cloud White / Semi Impact Orange:0
IH5564;Sport, Buty biegowe;Adizero Adios Pro Evo 1;1869.11;2299;null;Zdumiewająco lekkie. Bezkompromisowo szybkie. adidas Adizero Adios Pro Evo 1 to nowa klasa butów do biegania, zaprojektowana, aby pomóc ambitnym maratończykom dać z siebie wszystko. Model jest o 40% lżejszy od wszystkich stworzonych przez nas butów do biegania, to zaledwie 138 g czystej innowacji. Pianka Lightstrike Pro łączy się z przełomową technologią podeszwy zewnętrznej, lekką jak piórko siateczką i pierwszym w swoim rodzaju elementem kołyszącym w przedniej części stopy, który został przetestowany laboratoryjnie, aby poprawić ekonomię biegania. Adizero Adios Pro Evo 1 to doskonałe narzędzie do biegania, które pomoże Ci przetrwać cały bieg i dotrzeć do linii mety. Ten model jest gotowy do wyścigu.;Kolor:White / Black / Crystal White:0
FZ5621;Sport, Buty biegowe;Buty Switch FWD Running;527.64;649;null;"INNOWACJE PRZYSZŁOŚCI

Przenieś swój bieg na wyższy poziom dzięki nowemu designowi Switch FWD, który zamienia grawitację w ruch do przodu. 

Podeszwa środkowa z pianki EVA o specjalnej konstrukcji kompresuje się i rozszerza pod ciśnieniem, pomagając Ci na każdym kroku. Przewiewna cholewka z siateczki zwiększa komfort, a specjalne wsparcie w pięcie gwarantuje stabilizację w każdym tempie. Lekka, zaawansowana technologicznie podeszwa zewnętrzna zapewnia optymalną przyczepność w każdych warunkach. Przekonaj się, jak płynny jest Twój bieg, dzięki nowemu designowi Switch FWD.";Kolor:Cloud White / Wonder Blue / Lucid Lemon:0
ID1688;Sport, Buty biegowe;Buty Ultra 4DFWD Running;893.5;1099;null;"Zderzenie dwóch ikon adidas: Ultraboost i 4D FWD. Załóż buty do biegania adidas, które dodadzą Ci przyspieszenia, i poczuj, czym jest płynny, komfortowy bieg. Gdy Twoje stopy uderzają o ziemię, podeszwa środkowa 4DFWD 2 kurczy się, ograniczając siłę hamowania i przekształcając energię płynącą z kontaktu z podłożem w dynamiczny ruch do przodu. Formowana cholewka adidas PRIMEKNIT otula stopę przy pomocy strategicznych obszarów wsparcia.

Cholewka tych butów została wykonana z wysokiej jakości przędzy, która zawiera co najmniej 50% Parley Ocean Plastic — tworzywa wyprodukowanego z poddanych recyklingowi plastikowych odpadów zebranych z odległych wysp, plaż i nadmorskich miejscowości, aby zapobiegać zanieczyszczeniu oceanów. Pozostałe 50% to poliester pochodzący z recyklingu.";Kolor:Wonder Silver / Core Black / Lucid Cyan:0
HQ2171;Sport, Buty biegowe;Buty Adizero Boston 12;608.94;749;null;Maraton Bostoński to wyścig. Ale wyścig oznacza również cel, plan treningowy i wszystkie te dni, kiedy myślisz o starcie. Buty Adizero Boston 12 powstały z myślą o biegach na średnich i długich dystansach. Zapewniają poczucie przyspieszenia w dniu wyścigu podczas treningu dzięki ENERGYRODS 2.0 z domieszką włókna szklanego, które ograniczają utratę energii pod stopą. Są szybkie, ale nie kosztem trwałości — podeszwa środkowa stanowi warstwę ultralekkiej amortyzacji Lightstrike Pro z nową wersją trwałej pianki EVA Lightstrike 2.0.;Kolor:Core Black / Cloud White / Carbon:0
IE5486;Sport, Buty biegowe;Buty Adizero Ambition Track and Field Lightstrike;527.64;649;null;"Ruszaj przed siebie. Te buty lekkoatletyczne adidas zostały stworzone z myślą o prędkości i mają lekki, blokujący stopę design, który idealnie sprawdza się przy biegach na średnich dystansach i biegach z przeszkodami. Od lekkiej cholewki i mocnej płytki z kolcami po dodającą energii amortyzację Lightstrike Pro – każdy detal pomoże Ci podkręcić tempo i dotrzeć do mety.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Cloud White / Core Black / Green Spark:0
GX6632;Sport, Buty biegowe;Ultra 4DFWD Shoes;893.5;1099;null;Poczuj płynność biegu w butach do biegania Ultra 4DFWD. Łączą cholewkę naszych kultowych butów Ultraboost z podeszwą środkową adidas 4DFWD z nadrukiem 3D, która została udoskonalona tak, aby kompresja do przodu zmniejszała siłę hamowania i przekształcała energię uderzenia w ruch naprzód. Gwarantuje to płynne przetoczenie stopy i wyjątkowe wrażenia niczym podczas szybowania. Cholewka adidas PRIMEKNIT otula stopę, zapewniając jej dynamiczne wsparcie w strategicznych obszarach, a podeszwa zewnętrzna z gumy Continental™ zwiększa przyczepność w każdych warunkach pogodowych.;Kolor:Core Black / Core Black / Carbon:0
IE0730;Sport, Buty biegowe;Ultrabounce Shoes;348.78;429;null;Chcesz podkręcić swój trening? Te buty adidas pomogą Ci zrobić kolejny krok w biegowej podróży. Lekka amortyzacja Bounce zapewnia komfort i elastyczność, dodając Ci energii, gdy pokonujesz kolejne kilometry w codziennym biegu. Trwała, gumowa podeszwa zewnętrzna dba o przyczepność na różnych nawierzchniach, która przekłada się na pewny bieg.;Kolor:Crystal Jade / Zero Metalic / Green Spark:0
HQ1238;Sport, Buty biegowe;Terrex Trail Rider GORE-TEX Trail Running Shoes;527.64;649;null;Biegaj z zaangażowaniem niezależnie od warunków na szlaku. Te buty adidas do biegów przełajowych pozwolą Ci pokonywać skaliste, błotniste i śliskie szlaki, ciesząc się suchym komfortem stóp i nadzwyczajną przyczepnością. Lekki design zapewnia sprężystość i doskonałą amortyzację, a mocna cholewka sprawdzi się podczas użytkowania na szlaku. Wodoodporny, oddychający GORE-TEX i język z klinem nie przepuszczają wody i błota, zapewniając suchy komfort Twoim stopom na szlaku aż po szczyt i z powrotem. Guma Continental™ zapewnia przyczepność na kamienistych, pokrytych korzeniami trasach zarówno w mokrych, jak i suchych warunkach.;Kolor:Core Black / Grey Three / Grey Four:0
HP7611;Sport, Buty biegowe;SOLARGLIDE 6 Shoes;568.29;699;null;"Są buty, w których możesz biegać. I są też buty do biegania, w których chcesz biegać. SOLARGLIDE 6 to buty, które zakładasz codziennie, pamiętając o swoich celach, takich jak pokonywanie kolejnych kilometrów lub bicie życiowych rekordów. Wyposażono je w technologie, których potrzebujesz, aby móc biegać dalej i szybciej, w tym sprężystą amortyzację BOOST. adidas LEP 2.0 prowadzi każdy krok, dodając Ci przyspieszenia, a podeszwa zewnętrzna z gumy Continental™ zapewnia nadzwyczajną trakcję na mokrych i suchych nawierzchniach.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą nam wyeliminować zanieczyszczenie plastikiem.";Kolor:Core Black / Grey Six / Carbon:0
HP2336;Sport, Buty biegowe;Adistar 2.0 Shoes;527.64;649;null;Bieganie długodystansowe to o wiele więcej niż tylko pokonanie drogi stąd tam. Chodzi o powiew wiatru w plecy, rytm Twojego biegu, swobodę na otwartej drodze. Te buty do biegania adidas zostały zaprojektowane z myślą o nieustających ruchu, a więc ułatwią Ci płynne pokonywanie kolejnych kilometrów. Podeszwa środkowa o podwójnej gęstości łączy lekką piankę gwarantującą sprężystą amortyzację z twardszym tworzywem, które otula piętę. Wewnętrzna klatka blokuje stopę, zapewniając jej optymalne wsparcie, które nigdy Cię nie zawiedzie.;Kolor:Core Black / Core Black / Cloud White:0
HR1080;Sport, Buty biegowe;Terrex Agravic Ultra Trail Running Shoes;690.24;849;null;Gdy szlak wymaga technicznego podejścia, buty adidas Terrex do biegów przełajowych pozwolą Ci na poważnie zabrać się za pokonywanie kolejnych kilometrów. Model stworzony we współpracy z naszymi biegaczami łączy trwałość niezbędną na szlaku z wydajnym designem, który wspiera wysiłki na długich dystansach. Buty zapewniają równowagę między lekkością, trwałością i stabilnością, a połączenie materiałów Lightstrike i BOOST w podeszwie środkowej dodaje energii każdemu krokowi. W rezultacie powstały sprężyste buty stworzone z myślą o precyzyjnej pracy nóg w trudnym terenie. Wstawka Pebax® w podeszwie środkowej chroni przed kamieniami, nie zwiększając wagi buta, a siedmiopunktowy system sznurowania gwarantuje idealne, blokujące stopę dopasowanie, dzięki czemu but jest niczym przedłużenie Twojej stopy. Podeszwa zewnętrzna z gumy Continental™ zapewnia nadzwyczajną przyczepność w każdych warunkach. Czas założyć buty i zobaczyć, co możesz zrobić.;Kolor:Core Black / Grey Five / Solar Red:0
